24456; RNA-Seq Profiling of Intact and Enucleated Oocyte SCNT Embryos Reveals the Role of Pig Oocyte Nucleus in Somatic Reprogramming
24458; Design and Evaluation of an Environment to Automate the Construction of Inductive Applications
24459; Knowledge Enhanced E-government Portal
24460; Características de la construcción curricular de las carreras universitarias de Contabilidad en Chile
24461; ESTRATEGIAS PARTICIPATIVAS PARA LA ENSEÑANZA DE LAS CIENCIAS NATURALES EN LA UNIVERSIDAD DE COSTA RICA (PARTICIPATIVE STRATEGIES FOR THE TEACHING OF NATURAL SCIENCES IN THE UNIVERSITY OF COSTA RICA)
24462; Is past prologue, or just passed and lacking presence?
24464; Ideology and Interaction: Debating Determinisms in Literacy Studies
24467; A Model for Enriching Automatic Assessment Resources with Free-Text Annotations
24468; On discourse, communication, and (some) fundamental concepts in SLA research
24469; Challenges as enablers for high quality Linked Data: insights from the Semantic Publishing Challenge
24470; The generative and catalytic powers of creative, expressive arts in Action Research
24471; Problem solving for redesign
24474; DESIGN, DEVELOPMENT AND MAINTENANCE METHODOLOGY OF DOMAIN SEMANTIC PORTALS OF SCIENTIFIC AND TECHNICAL INFORMATION
24475; Design, development and maintenance methodology of domain semantic portals of scientific and technical information
24477; The Indigenous Sami Citizen and Norwegian National Identity: Tensions in Curriculum Discourses
24478; After paradim: why mixing-methodology theorising fails and how to make it work again
24481; Comprensión lectora y una visión de cambio en la formación de administradores de empresas
24483; Methodological empiricism and the choice of measurement models in social sciences
24485; Conocimiento escolar, ciencia, institución y democracia
24486; Research methods in intercultural communication: a practical guide
24487; Empowering academic librarians for effective e-services
24488; The well-designed young mathematician
24489; Mémoire: A framework for semantic interoperability of case-based reasoning systems in biology and medicine
24492; Ingeniería de Software en el desarrollo de tecnologías para el apoyo al diseño curricular: Un mapeo sistemático
24493; Intuition and Philosophical Methodology
24496; Entre structure et action : la compétence communicative des TIC
24497; The Prospect Of Teacher Professionalization Under Law Number 14 Of 2005 On Teachers and University Lecturers
24498; Informatização de bibliotecas: a realidade nigeriana
24499; Intercultural caring - an abductive model
24500; Determining the Basis for a Taxonomy of Mechanical Ventilation
24501; Groupware: design, implementation, and use : 9th International Workshop CRIWG 2003, Autrans, France, September 28 - October 2, 2003 proceedings
24502; A cognitively plausible model for grammar induction
24508; Positive ideologies ain’t enough! (Dis)junctions and paradoxes in minority language protection
24511; Reflective Style and Speech Production During Academic Task Solving In University Students
24513; Workshop Abstracts
24519; Mémoire: Case Based Reasoning Meets the Semantic Web in Biology and Medicine
24522; THE DEVELOPMENT OF PROGRAMMES FOR IMPROVING THE FINANCIAL LITERACY TO HIGH SCHOOL
24523; Ethnomethodology's Program
24524; Changing the image of a conflict situation while training school students in mediation skills
24525; Restructuring the Historical Framework
24527; Globalization and Curriculum
24528; Uso del concepto de sucesión ecológica por alumnos de secundaria : la predicción de los cambios en los ecosistemas
24529; La enseñanza universitaria de las Teorías de la Comunicación en Europa y América Latina/Teaching Communication Theory at European and Latin American Universities
24532; Medicalização social (II): limites biomédicos e propostas para a clínica na atenção básica
24533; "Managing conversations: the medium for achieving ""breakthrough"" results"
24534; K.H.エーレンフォルト�?�「音楽�?�教授学的解釈�?—対話的陶冶�?�概念�?�も�?�ら�?��?義
24536; Purpose-Driven Leadership: The Spiritual Imperative to Guiding Schools Beyond High-Stakes Testing and Minimum Proficiency
24537; K.H.Ehrenforth’s “Didactic Interpretation of Music�?: The Significance of its Perspective on the Dialogic Bildung
24540; Model Integrasi Ilmu Pada Silabus Mata Kuliah Psikologi Kepribadian
24541; Brennan, Jason: Against Democracy: Princeton, N.J.: Princeton University Press, 2016. Hardback ISBN: 9780691162607, £24.95. 304 pp
24542; Knowledge organization content in graduate coursework
24543; Entre la tradición y la racionalidad constitucional en Marruecos (Despliegue y articulación del poder)
24545; 京都大学�?��?��?�る「英語�? : 全学共通科目�?��?��?��?�内実
24547; Globalization, Democratization and Multilateralism
24548; Investigating the mathematical equivalence of written and enacted middle school Standards-based curricula: Focus on rational numbers
24550; СИСТЕМИ КОМП’ЮТЕР�?ИХ О�?ТОЛОГІЙ ЯК З�?СІБ ФОРМУВ�?�?�?Я ПРОЕКТУВ�?ЛЬ�?ИХ КОМПЕТЕ�?Т�?ОСТЕЙ М�?ЙБУТ�?ІХ І�?ЖЕ�?ЕРІВ-ПЕД�?ГОГІВ
24551; More Reliable Data for Diarrhoeal Intervention Programmes: Rethinking on Knowledge, Attitude and Practice Studies
24552; Toward an approach to create self-organizing and reflexive information systems project practitioners
24553; Employee relationship and knowledge sharing: a case study of a Taiwanese finance and securities firm
24554; Knowledge Representation for Culturally Competent Personal Robots: Requirements, Design Principles, Implementation, and Assessment
24555; Constitutive rules for guiding the use of the viable system model: Reflections on practice
24556; Kognitive Leistungsfähigkeit älterer Arbeitnehmer
24559; GHRH-SST-GH-IGF axis regulates crosstalk between growth and immunity in rainbow trout (Oncorhynchus mykiss) infected with Vibrio anguillarum
24561; Building information modelling knowledge harvesting for energy efficiency in the Construction industry
24562; O ensino médio e técnico na conjuntura do avanço de políticas ultraconservadoras: desafios teóricos e políticos
24566; Drinking and smoking polygenic risk is associated with childhood and early-adulthood psychiatric and behavioral traits independently of substance use and psychiatric genetic risk
24567; Enseñanza-aprendizaje de la biología a través de los juegos didácticos
24568; Egzistencijalni, instrumentalni kiberneti�?ki prostori kao ontološki modusi ljudskog bića
24569; Semantic codes of the modern profession “Teacher�?: Invariants and innovations
24571; Method for constructing a CAD training course
24572; Моделюванн�? предметної обла�?ті �?и�?теми адаптивної передтренажерної підготовки майбутніх авіади�?петчерів з елементами �?амо�?пр�?мованого навчанн�?
24573; Dynamic transcriptome analysis of ovarian follicles in artificial maturing Japanese eel (Anguilla japonica)
24574; Identification of miRNAs mediating shoot growth of grafted sweet cherry through small RNA and degradome sequencing
24575; More than a Thought Bubble: The Uluru Statement from the Heart and Indigenous Voice to Parliament
24577; Transcriptomic Analysis of the Developing Testis and Spermatogenesis in Qianbei Ma Goats
24578; Tiempo y gubernamentalidad: Aproximaciones al gobierno del tiempo en el neoliberalismo
24579; Perceptions of Consumption: Constituting Potters, Farmers and Blacksmiths in the Culinary Continuum in Eastern Tigray, Northern Highland Ethiopia
24580; Between Don Quixote and Hamlet: vicissitudes of contemporary Cultural Psychiatry
24581; Malek’s Programmatic Secularism? A Dissent
24583; Therapeutic Use of Metaphors in Medical English Scenario Writing: A Case Study of Nervous System Writing by Three Medical Majors in Xinxiang Medical University
24584; The profession of modeling and simulation
24586; The complete business process handbook: body of knowledge from process modeling to bpm
24587; El legado de nuestros mayores, formación y praxis pedagógica
24588; Consciência Histórica, Narrativa Histórica E A Inter-Relação Com O Ensino De História
24590; The Model of Assistance to People with Problem Eating Behavior and Weight Disorders
24592; The Complete Business Process Handbook
24593; Aproximación filosófica a la didáctica de las lenguas-culturas: la fenomenología en la perspectiva accional
24594; Whose Traditions Count? Questioning New Urbanism’s Traditional Neighborhood in the American South
24595; Digital Forensics
24596; Mindful Evaluation: Cultivating Our Ability to Be Reflexive and Self-Aware
24598; The Complete Business Process Handbook: Body of Knowledge from Process Modeling to BPM, Volume 1
24599; Dibuixar les formes corporals en la pedagogia: pensar el cos més enllà de la carn / Dessiner les formes corporelles dans la pédagogie : penser le corps bien au-delà de la chair
24600; Gene expression in the arcuate nucleus of heifers is affected by controlled intake of high- and low-concentrate diets1
24601; "Shakespeare by Numbers: Mathematical Crisis in ""Troilus and Cressida"""
24603; Chomsky and his critics
24604; Supporting the Study Process using Semantic Web Technologies
24605; The systematization of pre-professional practice and its articulation with research skills
24608; Creationism USA: Bridging the Impasse on Teaching Evolution
24609; Progress and Challenges in Precision Medicine
24612; Enterprise Interoperability: I-ESA'12 Proceedings
24613; Computer Aided Systems Theory - EUROCAST'99: A Selection of Papers from the 7th International Workshop on Computer Aided Systems Theory Vienna, Austria, September 29 - October 2, 1999 Proceedings
24614; Conceptual Modeling - ER 2001: 20th International Conference on Conceptual Modeling, Yokohama, Japan, November 27-30, 2001, Proceedings
24615; The layer-seeds term clustering method: Enabling proactive situation-aware product recommendations in e-commerce dialogues
24619; Knowledge Acquisition, Modeling and Management: 11th European Workshop, EKAW'99, Dagstuhl Castle, Germany, May 26-29, 1999, Proceedings
24620; 教育実践�?��?�論化�?�視点�?��?��?��?�「存在論的�?�新�?�?�関�?�る一考察
24621; When Cultures Meet: Modelling Cross-Cultural Knowledge Spaces
24622; Evaluation of the Arts-based Research Programme of the Austrian Science Fund (PEEK)
24624; Harmonizing ABET accreditation and the certification of systems engineers
24625; О�?ТОЛОГИЧЕСК�?Я МОДЕЛЬ ПРОФЕССИО�?�?ЛЬ�?ОГО СТ�?�?ОВЛЕ�?ИЯ УЧИТЕЛЯ
24626; Benedictus Pererius: Renaissance Culture at the Origins of Jesuit Science
24628; ESTRATEGIAS PARTICIPATIVAS PARA LA ENSEÑANZA DE LAS CIENCIAS NATURALES EN LA UNIVERSIDAD DE COSTA RICA
24629; Purpose-drivien leadership: The spiritual imperative to guiding schools beyond high-stakes testing and minimum proficiency
24631; Solving VT in VITAL: a study in model construction and knowledge reuse
24632; Designing for knowledge maturing: from knowledge-driven software to supporting the facilitation of knowledge development
24634; Creaminka : An intelligent Ecosystem For Supporting Management and information Discovery in Research and innovation Fields in Universities
24635; Sobre el concepto marroquí de Constitución y sus implicaciones
24637; Managing conversations: the medium for achieving 'breakthrough'results
24638; Mediation in new media production: representation and involvement of audiences/users at NESTA Futurelab
24639; Book review
24640; Complexity and Local Interactions: Towards a Theory of Industrial Districts
24641; Reviews
69691; The AI4Citizen pilot: Pipelining AI-based technologies to support school-work alternation programmes
69700; A Knowledge Model for IoT-Enabled Smart Banking
69706; Human Intelligence in the Process of Semantic Content Creation
69709; Systematic Analysis of Information Management Challenges within Long-Term Collaborative Networks
69720; Towards Creating an Evolvable Semantic Platform for Formation of Research Teams
69727; Extracting knowledge from XML document repository: a semantic Web-based approach
69729; The Unified Problem-Solving Method Development Language UPML
69735; Modelling of the Ward Round Process in a Healthcare Unit
69740; Ambient-aware continuous care through semantic context dissemination
69746; A strategy for preparing software organizations for statistical process control
69756; Heterogeneous Information Exchanges in the Construction Industry
69758; Trustworthiness of voice-based assistants: integrating interlocutor and intermediary predictors
69759; A philosophical history of programmatic assessment: tracing shifting configurations
69762; Concept Extraction Applied to the Task of Expert Finding
69764; Machine intelligence today: applications, methodology, and technology
69766; Modeling the Autism Spectrum Disorder Phenotype
69768; A Framework for Management of Virtual Organization Breeding Environments
69770; Extraction of Domain-Specific Concepts to Create Expertise Profiles
69771; Matching Strategies
69772; A Cloud-based solution/reference architecture for establishing collaborative networked organizations
69773; Interoperability Standards for Adaptive Instructional Systems: Vertical and Horizontal Integrations
69775; A comprehensive modeling framework for collaborative networked organizations
69777; Towards a holistic semantic support for context-aware network monitoring
69779; A semantic architecture for preserving and interpreting the information contained in Irish historical vital records
69780; The MASSIF platform: a modular and semantic platform for the development of flexible IoT services
69781; Toward Manufacturing System Composability Analysis: A Use Case Scenario
69786; Towards the Integration of Agricultural Data from Heterogeneous Sources: Perspectives for the French Agricultural Context Using Semantic Technologies
69787; A framework for collaboration moderator services to support knowledge based collaboration
69788; Understanding Relationships: Classifying Verb Phrase Semantics
69792; Semantic business process space for intelligent management of sales order business processes
69793; Heterophenomenology reconsidered
69794; Service Contract Negotiation – Agent-Based Support for Open Service Environments
69797; Evaluating cardiac health through semantic soft computing techniques
69798; Integrating Co-development and Fit Coordination
69799; Research Notes on Developing a Formal Organizational Language
69804; A descriptive framework for the field of knowledge management
69812; Towards a Semantic Modelling Framework in Support of Multimodal User Interface Design
69813; Vision E-Company: The Network-Centric Enterprises
69817; Business Evolution and Enterprise Integration
69818; Technology, Mathematucs, and industry
69830; Escaping the Trap of Too Precise Topic Queries
69832; Web-Based Adaptive Tutoring: An Approach Based on Logic Agents and Reasoning about Actions
69836; Generational analysis of variety in data structures: impact on automatic data integration and on the semantic web
69841; The QDAcity-RE method for structural domain modeling using qualitative data analysis
69843; Editorial
69848; Revisiting and Versioning in Virtual Special Reports
69849; Process-Based Analysis of Digitally Transforming Skills
69853; Frame Detection over the Semantic Web
69854; Declarative Specifications for Adaptive Hypermedia Based on a Semantic Web Approach
69857; Social Network-Aware Interfaces as Facilitators of Innovation
69875; Using Semantic Documentation to Support Software Project Management
69888; End-to-End provenance representation for the understandability and reproducibility of scientific experiments using a semantic approach
69894; Knowledge Modeling and Incident Analysis for Special Cargo
69898; A vision for the development of i-campus
69899; Networking Humans and Non-Humans
69901; Semantically interconnected social networks
69903; Electronic Invoice Management in the Pharmaceutical Sector: The PharmaInnova Case
69906; Blending under deconstruction
69910; Modelling Languages: Perspectives and Abstraction Mechanisms
69914; Ideal Words
69915; Pattern Use in Knowledge Architectures:An Example from Information Logistics
69920; A semantic parliamentary multimedia approach for retrieval of video clips with content understanding
69925; Context-Aware, Proactive Delivery of Task-Specific Information: The KnowMore Project
69926; The Opacity of Law: On the Hidden Impact of Experts’ Opinion on Legal Decision-making
69927; Advanced Personalized Feedback in e-Assessment Systems with Recommender Engine
69928; VO breeding environments \& virtual organizations integral business process management framework
69929; Semantically enabling clinical decision support recommendations
69931; On-To-Knowledge Methodology (OTKM)
69933; Virtual organisation breeding environments value system and its elements
69934; e3forces: Understanding Strategies of Networked e3value Constellations by Analyzing Environmental Forces
69938; Business Semantics as an Interface between Enterprise Information Management and the Web of Data: A Case Study in the Flemish Public Administration
69939; The Fragility of Knowledge
69940; A Pattern Driven Approach to Knowledge Representation in the Disaster Domain
69941; Implementing situation-aware and user-adaptive music recommendation service in semantic web and real-time multimedia computing environment
69945; Molecular characterization of larval development from fertilization to metamorphosis in a reef-building coral
69947; Reconceptualization of borderlands, borders, and spaces within a multi-theoretical perspective
69948; A Modelling Environment for Business Process as a Service
69950; Semantics-aware detection of targeted attacks: a survey
69951; Identity, Nationalism and the Response of Turkey to COVID-19 Pandemic
69952; Proactive knowledge delivery for enterprise knowledge management
69953; Exploring Enterprise Knowledge Graphs: A Use Case in Software Engineering
69955; PGxO and PGxLOD: a reconciliation of pharmacogenomic knowledge of various provenances, enabling further comparison
69956; AiCEF: an AI-assisted cyber exercise content generation framework using named entity recognition
69958; Business and IT alignment: the IT-Socket
69959; The Properties of Knowledge Within the Firm
69961; An Onto-Semiotic Analysis of Combinatorial Problems and the Solving Processes by University Students
69962; Reasoning-Based Patient Classification for Enhanced Medical Image Annotation
69964; Enhancing second-order empathy in medical practice by supplementing patients’ narratives with certainties
69965; Mathematical knowledge representation: semantic models and formalisms
69966; On the realization of the recognition-primed decision model for artificial agents
69968; Semantic Harmonization for Seamless Networked Supply Chain Planning in the Future of Internet
69969; Music emotion classification and context-based music recommendation
69970; A Framework for Integrating Deep and Shallow Semantic Structures in Text Mining
69972; A comment on the discussion of Conrad Russell's academic freedom
69973; Putting Rouge on the Corpse: Cosmopolitan Joyce and Modern Culture
69974; Business model innovation: a review of the process-based literature
69977; Moral Responsibility and the Practical Point of View
69978; A Reference Architecture for an Enterprise Knowledge Infrastructure
69979; Developing Protégé to Structure Medical Report
69980; A Modeling Framework for Collaborative Networked Organizations
69983; Methods and Tools for Developing Intelligent Systems for Solving Complex Real-Time Adaptive Resource Management Problems
69984; Governmentalities without policy capacity
69985; Supporting Complex Decision Making by Semantic Technologies
69986; Curriculum, caring for the Earth, and planetary responsibility
69987; Power-Conferring Rules
69988; Cognisance of Consciousness in the Study of Animal Knowledge
69989; Problematic Aspects of the Interactionist Idea of Self
69990; Experience Breeding in Process-Aware Information Systems
69991; Special Issue on “Semantic Web: Opportunities and Challenges�?
69992; Online capability-based resource allocation for on-site construction operations utilizing digital twin models
69994; Semantic Modelling of Virtual Organizations with Service Network Schemata
69995; How to cut a concept? Review of doing without concepts by Edouard Machery
69996; Toward the use of Petri nets for the formalization of OWL-S choreographies
69997; An extended global software engineering taxonomy
69998; Towards Semantic Collective Awareness Platforms for Business Innovation
69999; User-Friendly Interaction in an On-line System Based on Semantic Technologies
70000; A Flexible Composition Engine for Adaptive Web Sites
70001; Umwelt Transitions: Uexküll and Environmental Change
70002; Narrative Cartography with Knowledge Graphs
70003; Semantic role labeling for knowledge graph extraction from text
70004; The Philosophy of Roman Ingarden
70005; Limiting the Role of Government
70006; Requirements Definition for Domain-Specific Modelling Languages: The ComVantage Case
70007; Transcriptional profiling of genes involved in embryogenic, non-embryogenic calluses and somatic embryogenesis of Valencia sweet orange by SSH-based microarray
70008; A development cycle for automated self-exploration of robot behaviors
70009; 1. Introduction
70010; Pacific CRYSTAL Project: Explicit Literacy Instruction Embedded in Middle School Science Classrooms
70011; Components for Case-Based Reasoning Systems
70012; Symptom management, supportive and palliative care: «The continuum of care in the cancer patient» The SEOM’s continuing care section
70013; The case for eliminativism about words
70014; Introductions
70015; Knowledge Management Capability Framework
70016; Construction and characterization of an expressed sequenced tag library for the mosquito vector Armigeres subalbatus
70017; 1000 Years of Coo-BDI
70018; Clustering patents using non-exhaustive overlaps
70019; From Cues to Nudge: A Knowledge-Based Framework for Surveillance of Healthcare-Associated Infections
70020; Exploring RDF for Expertise Matching within an Organizational Memory
70021; Design of user-centric semantic rights model for validation of user-generated content
70022; Conscience and Life
70023; “Super-intelligent�? machine: technological exuberance or the road to subjection
70024; A Conceptual Framework for “Professional Virtual Communities�?
70025; Metaphilosophy and the Role of Intuitions
70026; Walker Percy: Language, Neuropsychology, and Moral Tradition
70027; Quality issue in the design and use of resources by mathematics teachers
70028; Digital Ecosystems for Business e-Services in Knowledge-Intensive Firms
70029; Evaluation of APeLS – An Adaptive eLearning Service Based on the Multi-model, Metadata-Driven Approach
70030; Knowledge base support for dynamic information system management
70031; African philosophy in comparison with Western philosophy
70032; Locating the Child Centrally as Subject in Research: Towards a Child Interpretation of Well-Being
70033; Morality and writing in the Baroque
70034; Psychologistic semantics and moral truth
70035; Programming Rational Agents in a Modal Action Logic
70037; Implications and Conclusions
70038; Questioning the foundation of practical philosophy
70039; The Madhyamaka critique of epistemology II
70040; Comparative analysis of the syntactic and semantic consistency of terms in software testing glossaries
70041; NetExpert: Agent-Based Expertise Location by Means of Social and Knowledge Networks
70043; Rethinking rural entrepreneurship in the era of globalization: some observations from Iran
70044; Phenomenology and Self-Understanding in the Modern World: The Crisis of Modernity and the Possibility of a New and Critical Anthropology
70045; Intuitions in philosophy: a minimal defense
70046; Review
70047; On legal contracts, imperative and declarative smart contracts, and blockchain systems
70048; Efficient Cultural Models of Verbal Behavior for Communicative Agents
70049; Phenomenology and the Salvation of Truth: Heidegger’s Shift in the Beiträge zur Philosophie
70050; On the Dialogue Between Physics and Philosophy
70051; Editor's Note
70052; Rational ignorance
70053; No Identity
70054; Prose qualities in 19th century realism
70055; E. Gaining Security Expertise
70056; Classifying the precancers: A metadata approach
70057; A Humean explanation of acting on normative reasons
98752; ‘African dances are valid knowledge’: Dance teachers’ de/construction of meanings from cultural heritage dances in Uganda
98754; 22nd International Conference on Professional Culture of the Specialist of the Future, PCSF 2022
98761; CEUR Workshop Proceedings
98771; A Strategic Proposal for the New Society: Surviving and Flourishing from Chaos
98772; Remote Experiment and Balance Between Monodisciplinarity and Pluridisciplinarity
98778; «In our universities, sociologists are not taught to theorize» (interview with G.A. Kliucharev)
98793; Problematic of the assessment activity within adaptive E-learning systems
98801; Emotional States Management for an Advanced Intelligent Tutoring System
98810; Losing oneself: tutorial innovations as potential drivers of extrinsic motivation and poor wellbeing in university students
98818; Technology and translator training
98822; A Nature’s Way—Our Way Pilot Project Case Assemblage: (Re)Storying Child/Physical Literacy/Land Relationships for Indigenous Preschool-Aged Children’s Wholistic Wellness
98835; PBL and Social Inclusion
98848; Procedia Computer Science
98854; Innovation in user-centered skills and performance improvement for sustainable complex service systems
98855; Application of semantic web technologies to facilitate use of e-learning system on mobile devices
98885; Sharing knowledge engineering for digital humanities
98890; Procedia Manufacturing
98892; IFIP WG 5.7 International Conference on Advances in Production Management Systems, APMS 2012
98900; Discourse on humanistic clinical care and nurse healing
98903; Managerial tools of academic knowledge formation process
98905; 3rd International Conference on E-Learning, E-Education, and Online Training, eLEOT 2016
98925; 11th Joint Conference on Knowledge-Based Software Engineering, JCKBSE 2014
98926; 2014 World Conference on Information Systems and Technologies, WorldCIST 2014
98938; Design of adaptive micro-content in second language acquisition
98941; Use of ecological concepts by secondary school students: The prediction of changes in ecosystems
98948; Postcolonialism and the 2030 Agenda in Latin America: comparative analysis of the perception of sustainable development by students from Cuba and Spain
98951; Researching and reorienting mentorship practices to empower the success of Indigenous Australian young people
98952; Exosomal miR-211-5p regulates glucose metabolism, pyroptosis, and immune microenvironment of melanoma through GNA15
98961; 32nd International Convention Proceedings: Microelectronics, Electronics and Electronic Technology, MEET and Grid and Visualizations Systems, GVS
98975; Professional Empowerment in the Software Industry through Experience-Driven Shared Tacit Knowledge: A Case Study from China
98978; Researching what we practice—The paradigm of systemic family research: Part 2
98980; Proceedings of the 2008 International Conference on e-Learning, e-Business, Enterprise Information Systems, and e-Government, EEE 2008
98988; 32nd International Convention Proceedings: Computers in Technical Systems and Intelligent Systems
98992; 32nd International Convention Proceedings: Digital Economy 6th ALADIN, Information Systems Security, Business Intelligence Systems, Local Government and Student Papers
98994; Designing E-learning courses in humanities and their use in the interuniversity study programmes
99006; 32nd International Convention Proceedings: Telecommunications and Information
99013; Internship in the impasse of the duality of theory and practice: representation, imitation, compatibility, and tension in the university-industry relationship
99014; Towards a theory of socio-technical interactions
99019; A Cloud-Native Web Application for Assisted Metadata Generation and Retrieval: THESPIAN-NER †
99020; 5th International Conference on Metadata and Semantic Research, MTSR 2011
99023; Two-Eyed Seeing and Scientific Holism in A New Science|Environment|Health Pedagogy
99024; Foundational Models for Manipulation Activity Parsing
99030; Workshops on IDAMS, SoEA4EE, TEAR, the EDOC Forum and the Demonstration and Doctoral Consortium track, held at the 26th International Conference on Enterprise Design, Operations, and Computing, EDOC 2022
99034; An evaluation of pedagogically informed parameterised questions for self-assessment
99037; Food in science, science in food–Interdisciplinarity in science/chemistry and home economics’ lower secondary curricula across three countries
99041; Becoming the temporary surgeon: A grounded theory examination of anaesthetists performing emergency front of neck access in inter-disciplinary simulationbased training
99045; 3rd International Conference on Smart Applications and Data Analysis for Smart Cyber-Physical Systems, SADASC 2020
99047; 13th KES Conference on Agent and Multi-agent Systems: Technologies and Applications, KES-AMSTA 2019
99056; Adapting STEM automated assessment system to enhance language skills
99063; 34th International Conference on Industrial, Engineering and Other Applications of Applied Intelligent Systems, IEA/AIE 2021
99069; 12th International Scientific and Practical Conference on Environment. Technology. Resources, 2019
99071; 13th IFIP Working Conference on the Practice of Enterprise Modeling, PoEM 2020
99073; Screen-Based Simulation for Training and Automated Assessment of Teamwork Skills: Comparing 2 Modes With Different Interactivity
99087; AI Medical School Tutor: Modelling and Implementation
99088; 17th Russian Conference on Artificial Intelligence, RCAI 2019
99090; 21st International Multidisciplinary Conference on Reliability and Statistics in Transportation and Communication, RelStat 2021
99091; Epistemic mapping: Essential tool in research practice
99100; Dialogue and artificial intelligence
99104; Videographic analysis for assessment of the external work placements in the initial stages of secondary school teacher training
99105; (L)earning by doing –»Blockchainifying« life-long volunteer engagement
99106; Comparative study of assessment through text and video exercises for the identification of elements of a scientific investigation
99108; Ai-based elearning for training project managers to navigate in vuca environments
99110; Baltic-DB and IS-Forum-DC 2020 - Joint Proceedings of Baltic DB and IS 2020 Conference Forum and Doctoral Consortium, co-located with the 14th International Baltic Conference on Databases and Information Systems, Baltic DB and IS 2020
99111; Longitudinal Study of a Website for Assessing American Presidential Candidates and decision Making of Potential election Irregularities detection
99113; A study of emotional adjectives in teaching Chinese as a foreign language: A perspective of cognitive metaphor theory
99119; 14th International Conference on Computational Collective Intelligence , ICCCI 2022
99125; Why privilege a single form of communication if there are many?
99126; Intonation-grammatic deviations in modern media speech
99129; An application of the caritative caring approach–nursing students’ experiences of practising caring and uncaring encounters by simulation at a clinical training centre
99133; The Integration of Psychology and Linguistics from the Perspective of Cognitive Science—The Example of the Psychological Reality of Language
99135; How to support digital sustainability assessment? An attempt to knowledge systematization
99136; Humanitarization of university and social Engagement mission
99137; The informational and semiotic nature of French socio-political terminology and its thesaurus modeling
99138; Engineering Pedagogy in the Context of Engineering Activity
99139; A proposal of pedagogic orientations from the “Nuestramerica�? philosophy for the teaching of philosophy in Colombia
99149; Semantic formative E-assessment for project management professionals
99151; National component in Russian word-formation: Linguodidactic aspect
99155; 4th International Workshop on Graph Structures for Knowledge Representation and Reasoning, GKR 2015
99162; 26th International Conference on Case-Based Reasoning, ICCBR 2018
99167; Effectiveness of a clinical decision support system for pointing device prescription
99169; LIA: A natural language programmable personal assistant
99174; 3rd International Conference on Digital Arts, Media and Technology, ICDAMT 2018
99179; Fall of the public teacher – discourse of intimacy and the teaching profession in Denmark
99185; Differential experience with men’s and women’s health care visits between male and female family medicine residents
99186; AHFE 2017 International Conferences on Human Factors in Management and Leadership, and Business Management and Society, 2017
99189; Intelligence Reach for Expertise (IREx)
99191; MARMI 2016 - Proceedings of the 2016 ACM 1st International Workshop on Multimedia Analysis and Retrieval for Multimodal Interaction, co-located with ICMR 2016
99193; 12th International Workshop on Enterprise and Organizational Modeling and Simulation, EOMAS 2016
99201; Gathering and conceptualizing plan-based robot activity experiences
99202; Oncologist’s knowledge and implementation of guidelines for breakthrough cancer pain in Spain: CONOCE study
99220; 3rd International Conference on Technologies and Innovation, CITI 2017
99221; A political ethics of care perspective in researching emotions
99222; The role, importance and challenges of social sciences and humanities in the work of the intergovernmental science-policy platform on biodiversity and ecosystem services (IPBES)
99224; Between Don Quixote and Hamlet: Vicissitudes of contemporary Cultural Psychiatry
99229; 16th International Semantic Web Conference, ISWC 2017
99238; World Conference on Information Systems and Technologies, WorldCIST 2019
99239; A minimalist model of the artificial autonomous moral agent (AAMA)
99241; Linking aims, paradigm and method in nursing research
99242; ICEIS 2010 - Proceedings of the 12th International Conference on Enterprise Information Systems
99245; SIN'09 - Proceedings of the 2nd International Conference on Security of Information and Networks
99254; 2013 4th International Conference on Information and Communication Technology and Accessibility, ICTA 2013
99255; Proceedings of the 5th International Workshop on Semantic Web User Interaction: Exploring HCI Challenges, SWUI 2008 - Collocated with CHI 2008
99257; Organizational, Business, and Technological Aspects of the Knowledge Society - Third World Summit on the Knowledge Society, WSKS 2010, Proceedings
99264; An approach for the personalization of exercises based on contextualized attention metadata and semantic web technologies
99266; Warning: A grade 7 student disrupts narrative boundaries
99267; The Complete Business Process Handbook: Body of Knowledge from Process Modeling to BPM
99268; Beyond the 'cultural turn': The politics of recognition versus the politics of redistribution in the field of intercultural communication
99269; An organizational memory tool for E-learning
99276; Ability of expert physicians to structure clinical guidelines: Reality versus perception
99277; Proceedings of the 2013 39th Latin American Computing Conference, CLEI 2013
99286; Knowledge Management, Information Systems, E-Learning, and Sustainability Research - Third World Summit on the Knowledge Society, WSKS 2010, Proceedings
99287; Modelling of the ward round process in a healthcare unit
99289; Globalization and curriculum
99290; Visioning and Engineering the Knowledge Society: A Web Science Perspective - Second World Summit on the Knowledge Society, WSKS 2009, Proceedings
99292; 2013 3rd International Symposium ISKO-Maghreb
99293; 6th International Conference on Hybrid Artificial Intelligent Systems, HAIS 2011
99295; A taxonomy for mechanical ventilation: 10 fundamental maxims
99300; Maths for medications: An analytical exemplar of the social organization of nurses' knowledge
99306; Advanced Information Systems Engineering Workshops - CAiSE 2011 International Workshops, Proceedings
99315; Critical language and intercultural communication pedagogy
99319; Knowledge Technology - Third Knowledge Technology Week, KTW 2011, Revised Selected Papers
99321; 8th International Conference on Cooperative Design, Visualization, and Engineering, CDVE 2011
99328; Conversational agents in language and culture training
99337; Metadata and Semantic Research - 5th International Conference, MTSR 2011, Proceedings
99341; 11th European Workshop on Knowledge Acquisition, Modeling and Management, EKAW 1999
